timestamp,open,high,low,close,volume
1598868000000,421.62,426.94,421.0,426.49,22682.96349
1598869800000,426.5,427.68,425.43,426.65,21100.2096
1598871600000,426.64,429.7,426.01,429.49,25979.50977
1598873400000,429.49,434.78,429.15,432.37,54266.17535
1598875200000,432.36,434.85,430.75,433.95,30124.81098
1598877000000,433.94,438.17,431.9,436.39,48031.30452
1598878800000,436.38,439.0,435.15,437.93,39812.05636
1598880600000,437.92,439.0,432.66,434.05,40983.81937
1598882400000,434.05,434.57,430.7,432.55,25861.26874
1598884200000,432.55,435.55,432.21,434.95,21016.81895
1598886000000,434.96,435.5,432.61,432.89,21194.08291
1598887800000,432.89,434.46,431.77,434.14,21916.63462
1598889600000,434.15,435.53,433.31,434.5,23730.33971
1598891400000,434.51,434.6,432.45,432.66,17724.3691
1598893200000,432.7,433.16,431.3,433.03,16273.70795
1598895000000,433.03,434.5,432.84,434.05,15011.10929
1598896800000,434.06,436.61,433.85,436.2,18692.01897
1598898600000,436.19,438.7,435.65,436.67,26427.91635
1598900400000,436.67,438.45,435.7,437.17,16141.64248
1598902200000,437.17,438.06,435.28,436.75,16077.16256
1598904000000,436.73,438.35,431.6,432.01,32442.12125
1598905800000,431.95,432.65,428.9,432.11,37386.31315
1598907600000,432.11,433.49,431.12,433.3,13254.77909
1598909400000,433.29,434.6,430.46,430.89,14178.14909
1598911200000,430.89,435.39,429.94,435.0,12733.60155
1598913000000,435.03,437.47,434.15,435.12,16798.75263
1598914800000,435.12,437.78,434.59,436.46,17763.89855
1598916600000,436.46,437.8,433.7,433.79,22153.81875
1598918400000,433.8,435.25,429.03,431.5,43022.52479
1598920200000,431.48,433.89,430.84,433.34,18505.65087
1598922000000,433.3,435.92,432.65,435.92,18279.71119
1598923800000,435.92,436.77,435.0,436.37,17949.50453
1598925600000,436.38,437.4,434.99,435.4,18600.3516
1598927400000,435.41,437.0,434.7,436.85,18160.93814
1598929200000,436.86,441.85,436.1,441.22,42161.09051
1598931000000,441.22,444.4,440.6,443.64,47937.51061
1598932800000,443.63,447.36,442.1,444.59,50751.03577
1598934600000,444.59,445.99,444.05,445.35,23866.81484
1598936400000,445.35,447.0,443.0,443.34,33810.87526
1598938200000,443.38,455.56,443.24,455.55,72034.44998
1598940000000,455.56,465.0,454.8,464.19,89926.29614
1598941800000,464.19,466.68,460.67,463.52,61194.5696
1598943600000,463.53,465.71,458.29,459.76,50911.52617
1598945400000,459.8,463.57,459.8,463.4,34022.96054
1598947200000,463.4,463.9,456.77,461.02,42760.8717
1598949000000,461.02,462.34,460.0,461.01,18825.61494
1598950800000,461.01,462.9,459.12,462.25,22437.38876
1598952600000,462.25,472.5,461.9,470.33,66710.25089
1598954400000,470.33,471.8,467.32,469.14,44176.72575
1598956200000,469.09,473.46,467.73,471.12,37310.75627
1598958000000,471.13,471.3,466.35,468.5,37869.8558
1598959800000,468.5,471.55,464.15,468.5,34863.71944
1598961600000,468.54,469.8,466.05,469.62,28202.04318
1598963400000,469.6,471.89,468.88,469.79,27501.5809
1598965200000,469.8,470.77,467.46,469.86,22112.24273
1598967000000,469.86,471.0,467.96,468.55,25133.89048
1598968800000,468.55,469.16,460.55,466.13,55314.37861
1598970600000,466.15,472.59,465.2,472.32,35633.90039
1598972400000,472.34,485.0,471.93,481.61,94109.20777
1598974200000,481.62,486.05,479.39,481.96,60004.40234
1598976000000,481.92,483.16,474.56,476.67,70548.26975
1598977800000,476.66,479.6,476.04,478.15,42144.33583
1598979600000,478.16,479.7,474.69,476.98,29727.10249
1598981400000,476.94,477.33,473.63,474.92,23865.80658
1598983200000,474.91,478.97,474.55,478.79,21851.62478
1598985000000,478.78,478.85,475.79,477.58,15873.13393
1598986800000,477.58,479.32,477.2,477.9,19556.04737
1598988600000,477.9,478.43,474.69,475.71,22442.29563
1598990400000,475.7,478.77,475.65,477.86,17283.3886
1598992200000,477.86,482.32,477.43,481.65,17360.96779
1598994000000,481.65,483.26,479.95,481.0,17133.28133
1598995800000,481.01,485.0,480.57,482.75,16452.03949
1598997600000,482.75,488.84,480.65,483.39,44900.44986
1598999400000,483.39,483.46,479.36,481.45,38486.83578
1599001200000,481.45,484.72,480.7,484.29,16462.44804
1599003000000,484.29,485.01,471.18,475.4,43163.90945
1599004800000,475.4,478.9,474.57,476.3,24439.12212
1599006600000,476.3,476.38,466.34,469.07,58863.52113
1599008400000,469.07,473.29,464.85,472.13,42847.35244
1599010200000,472.11,474.4,471.02,471.22,21385.22803
1599012000000,471.23,473.36,468.0,473.36,25675.78168
1599013800000,473.36,473.91,469.91,469.97,21455.30375
1599015600000,469.99,472.5,468.8,471.2,20764.34983
1599017400000,471.19,472.13,469.11,470.01,17610.29576
1599019200000,470.01,475.56,469.65,475.43,28852.81408
1599021000000,475.43,478.7,475.16,476.29,23473.40604
1599022800000,476.29,481.39,475.56,478.88,29538.17115
1599024600000,478.87,478.88,475.54,476.68,18735.60355
1599026400000,476.61,476.7,472.0,474.56,28663.76057
1599028200000,474.56,474.56,471.0,473.61,27080.94397
1599030000000,473.61,473.99,469.72,472.89,23873.94379
1599031800000,472.9,473.5,465.98,466.97,34213.16023
1599033600000,466.98,470.67,462.68,468.71,50948.69825
1599035400000,468.74,469.99,465.48,468.84,19336.76396
1599037200000,468.84,472.0,467.86,470.7,22759.34574
1599039000000,470.7,472.0,469.18,470.96,14814.79121
1599040800000,470.96,471.39,461.97,463.8,36959.29983
1599042600000,463.8,466.0,457.0,459.55,80605.59878
1599044400000,459.55,459.55,420.0,434.79,219062.7644
1599046200000,434.71,443.01,432.0,441.88,86620.58819
1599048000000,441.85,448.25,438.05,443.32,70999.89493
1599049800000,443.31,446.46,440.0,443.87,43940.09978
1599051600000,443.86,448.29,442.25,445.66,36013.828
1599053400000,445.66,445.67,439.85,441.61,52775.47592
1599055200000,441.5,442.59,436.76,441.98,46399.96926
1599057000000,441.99,442.0,426.0,430.86,97646.87575
1599058800000,430.93,437.85,429.12,433.3,78550.5871
1599060600000,433.31,436.38,431.14,432.49,32564.62619
1599062400000,432.5,436.4,423.61,426.86,90427.62141
1599064200000,426.9,428.75,421.0,427.35,56576.82038
1599066000000,427.48,434.0,425.8,432.07,35166.14917
1599067800000,432.08,433.94,430.1,431.7,25808.90288
1599069600000,431.68,433.4,428.4,432.44,19809.09542
1599071400000,432.45,436.31,431.36,436.24,26227.48804
1599073200000,436.2,437.55,435.2,435.72,25323.91541
1599075000000,435.7,435.89,432.33,435.71,20922.51503
1599076800000,435.71,435.71,430.96,431.57,20518.33668
1599078600000,431.6,437.0,431.6,435.74,12984.6339
1599080400000,435.74,437.77,434.62,437.67,8860.5172
1599082200000,437.68,438.15,435.78,438.09,8994.09547
1599084000000,438.05,440.43,435.78,440.33,16203.91941
1599085800000,440.34,444.99,440.0,442.57,36930.84803
1599087600000,442.58,442.91,439.17,442.01,21825.29596
1599089400000,442.04,443.13,438.55,439.5,16590.34873
1599091200000,439.5,444.45,437.55,443.88,26363.61282
1599093000000,443.88,446.05,443.76,444.27,24493.17964
1599094800000,444.28,445.0,441.65,443.65,20277.59431
1599096600000,443.66,448.71,443.66,448.38,33772.08765
1599098400000,448.39,450.7,446.25,448.16,28432.82964
1599100200000,448.18,449.77,445.75,447.72,20832.6901
1599102000000,447.72,448.96,442.19,443.5,28646.70378
1599103800000,443.5,443.89,440.29,442.71,31559.72643
1599105600000,442.71,445.59,442.0,442.0,20736.52946
1599107400000,442.01,443.1,433.1,434.97,52675.37105
